"V1","results.id","results.vote_count","results.vote_average","results.popularity","results.release_date","Month","Year","key"
28,333354,130,6.1,8.636,"2017-01-02","Jan",2017,"333354_Jan_2017"
12,333354,130,6.1,8.636,"2017-01-02","Jan",2017,"333354_Jan_2017"
80,333354,130,6.1,8.636,"2017-01-02","Jan",2017,"333354_Jan_2017"
18,333354,130,6.1,8.636,"2017-01-02","Jan",2017,"333354_Jan_2017"
53,333354,130,6.1,8.636,"2017-01-02","Jan",2017,"333354_Jan_2017"
35,39691,279,4.9,8.562,"2010-07-28","Jan",2017,"39691_Jan_2017"
10751,39691,279,4.9,8.562,"2010-07-28","Jan",2017,"39691_Jan_2017"
28,39691,279,4.9,8.562,"2010-07-28","Jan",2017,"39691_Jan_2017"
14,39691,279,4.9,8.562,"2010-07-28","Jan",2017,"39691_Jan_2017"
27,241258,319,5.2,8.498,"2016-12-01","Jan",2017,"241258_Jan_2017"
53,241258,319,5.2,8.498,"2016-12-01","Jan",2017,"241258_Jan_2017"
27,293670,586,7.2,8.483,"2016-05-12","Jan",2017,"293670_Jan_2017"
9648,293670,586,7.2,8.483,"2016-05-12","Jan",2017,"293670_Jan_2017"
53,293670,586,7.2,8.483,"2016-05-12","Jan",2017,"293670_Jan_2017"
18,384581,88,7.2,8.456,"2016-05-18","Jan",2017,"384581_Jan_2017"
18,1628,351,7.8,8.454,"1962-01-23","Jan",2017,"1628_Jan_2017"
10749,1628,351,7.8,8.454,"1962-01-23","Jan",2017,"1628_Jan_2017"
18,410117,279,6.5,8.425,"2016-12-12","Jan",2017,"410117_Jan_2017"
80,325789,952,6.6,8.413,"2016-07-13","Jan",2017,"325789_Jan_2017"
18,325789,952,6.6,8.413,"2016-07-13","Jan",2017,"325789_Jan_2017"
53,325789,952,6.6,8.413,"2016-07-13","Jan",2017,"325789_Jan_2017"
10749,339419,530,6.7,8.37,"2016-11-04","Jan",2017,"339419_Jan_2017"
18,339419,530,6.7,8.37,"2016-11-04","Jan",2017,"339419_Jan_2017"
18,340485,425,6.7,8.351,"2016-09-30","Jan",2017,"340485_Jan_2017"
35,377587,141,4.3,8.338,"2016-04-01","Jan",2017,"377587_Jan_2017"
27,377587,141,4.3,8.338,"2016-04-01","Jan",2017,"377587_Jan_2017"
18,287904,102,5.6,8.247,"2016-05-20","Jan",2017,"287904_Jan_2017"
18,11878,570,8.1,8.146,"1961-04-25","Jan",2017,"11878_Jan_2017"
53,11878,570,8.1,8.146,"1961-04-25","Jan",2017,"11878_Jan_2017"
18,402298,355,6.7,8.126,"2016-09-30","Jan",2017,"402298_Jan_2017"
36,402298,355,6.7,8.126,"2016-09-30","Jan",2017,"402298_Jan_2017"
16,337703,561,7.6,8.122,"2016-06-29","Jan",2017,"337703_Jan_2017"
18,337703,561,7.6,8.122,"2016-06-29","Jan",2017,"337703_Jan_2017"
14,337703,561,7.6,8.122,"2016-06-29","Jan",2017,"337703_Jan_2017"
10751,337703,561,7.6,8.122,"2016-06-29","Jan",2017,"337703_Jan_2017"
10751,382598,300,5.9,8.115,"2016-11-11","Jan",2017,"382598_Jan_2017"
35,382598,300,5.9,8.115,"2016-11-11","Jan",2017,"382598_Jan_2017"
12,276905,193,4.2,8.092,"2016-01-14","Jan",2017,"276905_Jan_2017"
16,276905,193,4.2,8.092,"2016-01-14","Jan",2017,"276905_Jan_2017"
35,276905,193,4.2,8.092,"2016-01-14","Jan",2017,"276905_Jan_2017"
10751,276905,193,4.2,8.092,"2016-01-14","Jan",2017,"276905_Jan_2017"
80,340677,354,5.3,8.049,"2016-09-09","Jan",2017,"340677_Jan_2017"
18,340677,354,5.3,8.049,"2016-09-09","Jan",2017,"340677_Jan_2017"
53,340677,354,5.3,8.049,"2016-09-09","Jan",2017,"340677_Jan_2017"
10752,383585,54,6.2,7.994,"2018-05-24","Jan",2017,"383585_Jan_2017"
18,383585,54,6.2,7.994,"2018-05-24","Jan",2017,"383585_Jan_2017"
35,325346,145,6.4,7.957,"2016-08-25","Jan",2017,"325346_Jan_2017"
18,325346,145,6.4,7.957,"2016-08-25","Jan",2017,"325346_Jan_2017"
10749,325346,145,6.4,7.957,"2016-08-25","Jan",2017,"325346_Jan_2017"
35,371865,129,5.5,7.946,"2016-05-13","Jan",2017,"371865_Jan_2017"
28,333663,212,5.7,7.941,"2016-10-07","Jan",2017,"333663_Jan_2017"
35,333663,212,5.7,7.941,"2016-10-07","Jan",2017,"333663_Jan_2017"
9648,333663,212,5.7,7.941,"2016-10-07","Jan",2017,"333663_Jan_2017"
28,413658,134,5.9,7.925,"2016-11-18","Jan",2017,"413658_Jan_2017"
12,413658,134,5.9,7.925,"2016-11-18","Jan",2017,"413658_Jan_2017"
53,430354,209,5.2,7.905,"2017-07-30","Jan",2017,"430354_Jan_2017"
28,430354,209,5.2,7.905,"2017-07-30","Jan",2017,"430354_Jan_2017"
27,168098,609,4.5,7.888,"2016-07-06","Jan",2017,"168098_Jan_2017"
878,168098,609,4.5,7.888,"2016-07-06","Jan",2017,"168098_Jan_2017"
53,168098,609,4.5,7.888,"2016-07-06","Jan",2017,"168098_Jan_2017"
18,305943,119,5.4,7.876,"2016-12-16","Jan",2017,"305943_Jan_2017"
53,305943,119,5.4,7.876,"2016-12-16","Jan",2017,"305943_Jan_2017"
28,315011,356,6.6,7.817,"2016-07-29","Jan",2017,"315011_Jan_2017"
878,315011,356,6.6,7.817,"2016-07-29","Jan",2017,"315011_Jan_2017"
18,353066,100,6.7,7.725,"2017-10-06","Jan",2017,"353066_Jan_2017"
9648,353066,100,6.7,7.725,"2017-10-06","Jan",2017,"353066_Jan_2017"
18,377273,211,7.4,7.707,"2016-09-01","Jan",2017,"377273_Jan_2017"
9648,383785,143,5.5,7.578,"2017-01-27","Jan",2017,"383785_Jan_2017"
28,383785,143,5.5,7.578,"2017-01-27","Jan",2017,"383785_Jan_2017"
12,383785,143,5.5,7.578,"2017-01-27","Jan",2017,"383785_Jan_2017"
35,383785,143,5.5,7.578,"2017-01-27","Jan",2017,"383785_Jan_2017"
18,411741,433,6.5,7.565,"2017-08-11","Jan",2017,"411741_Jan_2017"
35,411741,433,6.5,7.565,"2017-08-11","Jan",2017,"411741_Jan_2017"
28,414190,708,6,7.562,"2017-01-27","Jan",2017,"414190_Jan_2017"
80,414190,708,6,7.562,"2017-01-27","Jan",2017,"414190_Jan_2017"
878,414190,708,6,7.562,"2017-01-27","Jan",2017,"414190_Jan_2017"
35,403431,191,7.3,7.524,"2017-07-27","Jan",2017,"403431_Jan_2017"
18,403431,191,7.3,7.524,"2017-07-27","Jan",2017,"403431_Jan_2017"
53,276488,145,5.7,7.51,"2014-04-17","Jan",2017,"276488_Jan_2017"
27,276488,145,5.7,7.51,"2014-04-17","Jan",2017,"276488_Jan_2017"
18,226857,1023,6.8,7.493,"2014-02-12","Jan",2017,"226857_Jan_2017"
10749,226857,1023,6.8,7.493,"2014-02-12","Jan",2017,"226857_Jan_2017"
80,390584,281,5.8,7.443,"2016-10-21","Jan",2017,"390584_Jan_2017"
18,390584,281,5.8,7.443,"2016-10-21","Jan",2017,"390584_Jan_2017"
18,339408,330,6.6,7.355,"2016-09-09","Jan",2017,"339408_Jan_2017"
35,396810,193,6.6,7.337,"2017-03-03","Jan",2017,"396810_Jan_2017"
18,396810,193,6.6,7.337,"2017-03-03","Jan",2017,"396810_Jan_2017"
18,414425,602,7.6,7.239,"2017-11-17","Jan",2017,"414425_Jan_2017"
53,318781,1119,7.4,7.196,"2016-02-18","Jan",2017,"318781_Jan_2017"
18,318781,1119,7.4,7.196,"2016-02-18","Jan",2017,"318781_Jan_2017"
10749,318781,1119,7.4,7.196,"2016-02-18","Jan",2017,"318781_Jan_2017"
36,318781,1119,7.4,7.196,"2016-02-18","Jan",2017,"318781_Jan_2017"
9648,318781,1119,7.4,7.196,"2016-02-18","Jan",2017,"318781_Jan_2017"
18,354979,154,5,7.168,"2016-11-04","Jan",2017,"354979_Jan_2017"
80,354979,154,5,7.168,"2016-11-04","Jan",2017,"354979_Jan_2017"
53,354979,154,5,7.168,"2016-11-04","Jan",2017,"354979_Jan_2017"
35,379019,126,7.5,7.134,"2017-01-26","Jan",2017,"379019_Jan_2017"
18,379019,126,7.5,7.134,"2017-01-26","Jan",2017,"379019_Jan_2017"
28,363579,115,7.3,7.103,"2016-09-07","Jan",2017,"363579_Jan_2017"
18,363579,115,7.3,7.103,"2016-09-07","Jan",2017,"363579_Jan_2017"
53,363579,115,7.3,7.103,"2016-09-07","Jan",2017,"363579_Jan_2017"
35,433941,85,6.4,7.099,"2017-08-18","Jan",2017,"433941_Jan_2017"
12,433941,85,6.4,7.099,"2017-08-18","Jan",2017,"433941_Jan_2017"
27,433941,85,6.4,7.099,"2017-08-18","Jan",2017,"433941_Jan_2017"
14,433941,85,6.4,7.099,"2017-08-18","Jan",2017,"433941_Jan_2017"
35,435921,476,6.6,7.098,"2017-01-19","Jan",2017,"435921_Jan_2017"
18,293767,315,5.9,7.094,"2016-11-10","Jan",2017,"293767_Jan_2017"
10752,293767,315,5.9,7.094,"2016-11-10","Jan",2017,"293767_Jan_2017"
18,375012,307,6.5,7.093,"2016-10-07","Jan",2017,"375012_Jan_2017"
27,375012,307,6.5,7.093,"2016-10-07","Jan",2017,"375012_Jan_2017"
53,375012,307,6.5,7.093,"2016-10-07","Jan",2017,"375012_Jan_2017"
10752,375012,307,6.5,7.093,"2016-10-07","Jan",2017,"375012_Jan_2017"
18,376166,171,6.6,7.07,"2016-10-19","Jan",2017,"376166_Jan_2017"
10749,376166,171,6.6,7.07,"2016-10-19","Jan",2017,"376166_Jan_2017"
18,312669,220,5.7,7.063,"2016-04-27","Jan",2017,"312669_Jan_2017"
35,312669,220,5.7,7.063,"2016-04-27","Jan",2017,"312669_Jan_2017"
10749,312669,220,5.7,7.063,"2016-04-27","Jan",2017,"312669_Jan_2017"
18,390056,106,6.9,7.059,"2017-09-15","Jan",2017,"390056_Jan_2017"
10749,390056,106,6.9,7.059,"2017-09-15","Jan",2017,"390056_Jan_2017"
36,407887,86,6,7.055,"2016-07-27","Jan",2017,"407887_Jan_2017"
18,407887,86,6,7.055,"2016-07-27","Jan",2017,"407887_Jan_2017"
10752,407887,86,6,7.055,"2016-07-27","Jan",2017,"407887_Jan_2017"
28,407887,86,6,7.055,"2016-07-27","Jan",2017,"407887_Jan_2017"
18,401513,201,6,7.044,"2017-01-26","Jan",2017,"401513_Jan_2017"
10749,401513,201,6,7.044,"2017-01-26","Jan",2017,"401513_Jan_2017"
878,401513,201,6,7.044,"2017-01-26","Jan",2017,"401513_Jan_2017"
12,401513,201,6,7.044,"2017-01-26","Jan",2017,"401513_Jan_2017"
18,375366,994,6.4,7.036,"2016-09-23","Jan",2017,"375366_Jan_2017"
27,375366,994,6.4,7.036,"2016-09-23","Jan",2017,"375366_Jan_2017"
53,375366,994,6.4,7.036,"2016-09-23","Jan",2017,"375366_Jan_2017"
878,375366,994,6.4,7.036,"2016-09-23","Jan",2017,"375366_Jan_2017"
28,262982,82,6.1,7.03,"2016-12-16","Jan",2017,"262982_Jan_2017"
18,262982,82,6.1,7.03,"2016-12-16","Jan",2017,"262982_Jan_2017"
53,262982,82,6.1,7.03,"2016-12-16","Jan",2017,"262982_Jan_2017"
18,335578,690,7.8,7.017,"2015-12-03","Jan",2017,"335578_Jan_2017"
36,335578,690,7.8,7.017,"2015-12-03","Jan",2017,"335578_Jan_2017"
10752,335578,690,7.8,7.017,"2015-12-03","Jan",2017,"335578_Jan_2017"
27,297160,225,4.9,6.986,"2017-02-17","Jan",2017,"297160_Jan_2017"
12,334354,93,7.3,6.976,"2015-05-14","Jan",2017,"334354_Jan_2017"
18,334354,93,7.3,6.976,"2015-05-14","Jan",2017,"334354_Jan_2017"
10751,334354,93,7.3,6.976,"2015-05-14","Jan",2017,"334354_Jan_2017"
10749,334354,93,7.3,6.976,"2015-05-14","Jan",2017,"334354_Jan_2017"
18,291351,250,6.3,6.961,"2016-04-27","Jan",2017,"291351_Jan_2017"
18,184341,170,6.1,6.956,"2016-08-26","Jan",2017,"184341_Jan_2017"
18,317557,229,7.1,6.896,"2016-09-23","Jan",2017,"317557_Jan_2017"
28,286567,390,5.2,6.875,"2016-10-14","Jan",2017,"286567_Jan_2017"
12,286567,390,5.2,6.875,"2016-10-14","Jan",2017,"286567_Jan_2017"
878,286567,390,5.2,6.875,"2016-10-14","Jan",2017,"286567_Jan_2017"
35,315664,865,6.7,6.858,"2016-05-06","Jan",2017,"315664_Jan_2017"
18,315664,865,6.7,6.858,"2016-05-06","Jan",2017,"315664_Jan_2017"
18,283378,1019,6,6.852,"2016-11-10","Jan",2017,"283378_Jan_2017"
14,283378,1019,6,6.852,"2016-11-10","Jan",2017,"283378_Jan_2017"
10749,283378,1019,6,6.852,"2016-11-10","Jan",2017,"283378_Jan_2017"
27,409617,109,5.8,6.851,"2017-08-31","Jan",2017,"409617_Jan_2017"
35,341012,688,6.6,6.818,"2016-06-03","Jan",2017,"341012_Jan_2017"
10402,341012,688,6.6,6.818,"2016-06-03","Jan",2017,"341012_Jan_2017"
27,323370,111,4.7,6.813,"2015-03-16","Jan",2017,"323370_Jan_2017"
878,323370,111,4.7,6.813,"2015-03-16","Jan",2017,"323370_Jan_2017"
53,323370,111,4.7,6.813,"2015-03-16","Jan",2017,"323370_Jan_2017"
10749,428493,335,7.8,6.809,"2017-09-01","Jan",2017,"428493_Jan_2017"
18,428493,335,7.8,6.809,"2017-09-01","Jan",2017,"428493_Jan_2017"
53,334522,197,6.5,6.802,"2016-02-15","Jan",2017,"334522_Jan_2017"
10752,334522,197,6.5,6.802,"2016-02-15","Jan",2017,"334522_Jan_2017"
18,334522,197,6.5,6.802,"2016-02-15","Jan",2017,"334522_Jan_2017"
9648,425942,95,6.2,6.788,"2017-01-19","Jan",2017,"425942_Jan_2017"
18,425942,95,6.2,6.788,"2017-01-19","Jan",2017,"425942_Jan_2017"
80,425942,95,6.2,6.788,"2017-01-19","Jan",2017,"425942_Jan_2017"
53,425942,95,6.2,6.788,"2017-01-19","Jan",2017,"425942_Jan_2017"
35,346681,198,5.8,6.772,"2017-03-24","Jan",2017,"346681_Jan_2017"
80,351809,196,6.1,6.771,"2016-03-03","Jan",2017,"351809_Jan_2017"
53,351809,196,6.1,6.771,"2016-03-03","Jan",2017,"351809_Jan_2017"
18,293452,272,4.4,6.767,"2016-09-09","Jan",2017,"293452_Jan_2017"
27,293452,272,4.4,6.767,"2016-09-09","Jan",2017,"293452_Jan_2017"
53,293452,272,4.4,6.767,"2016-09-09","Jan",2017,"293452_Jan_2017"
28,360249,114,5.6,6.754,"2016-02-12","Jan",2017,"360249_Jan_2017"
12,360249,114,5.6,6.754,"2016-02-12","Jan",2017,"360249_Jan_2017"
18,360249,114,5.6,6.754,"2016-02-12","Jan",2017,"360249_Jan_2017"
36,360249,114,5.6,6.754,"2016-02-12","Jan",2017,"360249_Jan_2017"
18,256569,181,5.9,6.726,"2016-10-14","Jan",2017,"256569_Jan_2017"
80,256569,181,5.9,6.726,"2016-10-14","Jan",2017,"256569_Jan_2017"
10749,434273,123,5.9,6.719,"2017-04-12","Jan",2017,"434273_Jan_2017"
18,434273,123,5.9,6.719,"2017-04-12","Jan",2017,"434273_Jan_2017"
35,434273,123,5.9,6.719,"2017-04-12","Jan",2017,"434273_Jan_2017"
35,429107,100,5.8,6.703,"2017-06-09","Jan",2017,"429107_Jan_2017"
18,429107,100,5.8,6.703,"2017-06-09","Jan",2017,"429107_Jan_2017"
53,429450,99,6.9,6.689,"2016-12-07","Jan",2017,"429450_Jan_2017"
18,429450,99,6.9,6.689,"2016-12-07","Jan",2017,"429450_Jan_2017"
28,429450,99,6.9,6.689,"2016-12-07","Jan",2017,"429450_Jan_2017"
18,414453,133,7.2,6.682,"2017-08-04","Jan",2017,"414453_Jan_2017"
10749,351819,690,4.4,6.676,"2016-01-28","Jan",2017,"351819_Jan_2017"
35,351819,690,4.4,6.676,"2016-01-28","Jan",2017,"351819_Jan_2017"
27,296065,240,5.8,6.639,"2014-10-25","Jan",2017,"296065_Jan_2017"
53,296065,240,5.8,6.639,"2014-10-25","Jan",2017,"296065_Jan_2017"
18,390497,175,7.1,6.634,"2016-08-10","Jan",2017,"390497_Jan_2017"
28,390497,175,7.1,6.634,"2016-08-10","Jan",2017,"390497_Jan_2017"
53,390497,175,7.1,6.634,"2016-08-10","Jan",2017,"390497_Jan_2017"
35,244539,214,6.8,6.613,"2014-01-18","Jan",2017,"244539_Jan_2017"
18,244539,214,6.8,6.613,"2014-01-18","Jan",2017,"244539_Jan_2017"
99,432976,303,7.8,6.586,"2017-06-03","Jan",2017,"432976_Jan_2017"
35,372411,141,5.4,6.58,"2016-07-01","Jan",2017,"372411_Jan_2017"
18,71,1977,7.6,6.565,"2000-05-18","Jan",2017,"71_Jan_2017"
35,71,1977,7.6,6.565,"2000-05-18","Jan",2017,"71_Jan_2017"
10402,71,1977,7.6,6.565,"2000-05-18","Jan",2017,"71_Jan_2017"
18,352885,106,6.5,6.562,"2017-01-13","Jan",2017,"352885_Jan_2017"
9648,354285,85,6.1,6.525,"2017-03-10","Jan",2017,"354285_Jan_2017"
18,354285,85,6.1,6.525,"2017-03-10","Jan",2017,"354285_Jan_2017"
18,425751,85,6.1,6.491,"2017-06-09","Jan",2017,"425751_Jan_2017"
9648,363126,351,6.1,6.477,"2017-04-20","Jan",2017,"363126_Jan_2017"
53,363126,351,6.1,6.477,"2017-04-20","Jan",2017,"363126_Jan_2017"
18,363126,351,6.1,6.477,"2017-04-20","Jan",2017,"363126_Jan_2017"
18,426238,270,5.9,6.431,"2017-08-25","Jan",2017,"426238_Jan_2017"
10749,426238,270,5.9,6.431,"2017-08-25","Jan",2017,"426238_Jan_2017"
18,11712,208,8.1,6.408,"1962-01-01","Jan",2017,"11712_Jan_2017"
28,11712,208,8.1,6.408,"1962-01-01","Jan",2017,"11712_Jan_2017"
35,11712,208,8.1,6.408,"1962-01-01","Jan",2017,"11712_Jan_2017"
18,375315,400,7.3,6.406,"2016-06-24","Jan",2017,"375315_Jan_2017"
53,375315,400,7.3,6.406,"2016-06-24","Jan",2017,"375315_Jan_2017"
18,392794,129,6.6,6.387,"2016-09-28","Jan",2017,"392794_Jan_2017"
18,382591,1934,7.8,6.379,"2016-12-07","Jan",2017,"382591_Jan_2017"
35,382591,1934,7.8,6.379,"2016-12-07","Jan",2017,"382591_Jan_2017"
18,345918,128,5.7,6.378,"2016-11-11","Jan",2017,"345918_Jan_2017"
53,345918,128,5.7,6.378,"2016-11-11","Jan",2017,"345918_Jan_2017"
99,432602,78,7,6.364,"2017-07-28","Jan",2017,"432602_Jan_2017"
35,433245,84,5.3,6.339,"2017-01-20","Jan",2017,"433245_Jan_2017"
18,319337,139,6.9,6.319,"2015-04-09","Jan",2017,"319337_Jan_2017"
36,319337,139,6.9,6.319,"2015-04-09","Jan",2017,"319337_Jan_2017"
18,380225,469,7.5,6.3,"2016-05-17","Jan",2017,"380225_Jan_2017"
35,380225,469,7.5,6.3,"2016-05-17","Jan",2017,"380225_Jan_2017"
18,11159,231,7.6,6.271,"1996-05-24","Jan",2017,"11159_Jan_2017"
35,256962,295,7,6.249,"2015-04-23","Jan",2017,"256962_Jan_2017"
18,256962,295,7,6.249,"2015-04-23","Jan",2017,"256962_Jan_2017"
10752,256962,295,7,6.249,"2015-04-23","Jan",2017,"256962_Jan_2017"
18,351964,255,6.1,6.236,"2016-06-15","Jan",2017,"351964_Jan_2017"
35,351964,255,6.1,6.236,"2016-06-15","Jan",2017,"351964_Jan_2017"
10749,351964,255,6.1,6.236,"2016-06-15","Jan",2017,"351964_Jan_2017"
18,332270,165,7.4,6.226,"2015-04-02","Jan",2017,"332270_Jan_2017"
10752,332270,165,7.4,6.226,"2015-04-02","Jan",2017,"332270_Jan_2017"
10749,332270,165,7.4,6.226,"2015-04-02","Jan",2017,"332270_Jan_2017"
35,277839,293,5.1,6.221,"2016-02-24","Jan",2017,"277839_Jan_2017"
18,374461,248,7.2,6.214,"2016-09-16","Jan",2017,"374461_Jan_2017"
28,377447,55,6,6.202,"2016-12-23","Jan",2017,"377447_Jan_2017"
35,377447,55,6,6.202,"2016-12-23","Jan",2017,"377447_Jan_2017"
10752,377447,55,6,6.202,"2016-12-23","Jan",2017,"377447_Jan_2017"
35,352186,151,6.4,6.163,"2016-07-29","Jan",2017,"352186_Jan_2017"
18,347033,65,5.8,6.14,"2016-07-29","Jan",2017,"347033_Jan_2017"
18,339405,156,6.7,6.12,"2016-10-14","Jan",2017,"339405_Jan_2017"
12,332794,218,6.8,6.1,"2016-10-12","Jan",2017,"332794_Jan_2017"
18,332794,218,6.8,6.1,"2016-10-12","Jan",2017,"332794_Jan_2017"
35,290825,223,4.5,6.085,"2016-07-08","Jan",2017,"290825_Jan_2017"
14,290825,223,4.5,6.085,"2016-07-08","Jan",2017,"290825_Jan_2017"
27,290825,223,4.5,6.085,"2016-07-08","Jan",2017,"290825_Jan_2017"
10402,340275,95,5.7,6.084,"2015-12-04","Jan",2017,"340275_Jan_2017"
18,340275,95,5.7,6.084,"2015-12-04","Jan",2017,"340275_Jan_2017"
80,340275,95,5.7,6.084,"2015-12-04","Jan",2017,"340275_Jan_2017"
35,340275,95,5.7,6.084,"2015-12-04","Jan",2017,"340275_Jan_2017"
35,421447,411,6.8,6.084,"2017-01-25","Jan",2017,"421447_Jan_2017"
10749,421447,411,6.8,6.084,"2017-01-25","Jan",2017,"421447_Jan_2017"
12,421447,411,6.8,6.084,"2017-01-25","Jan",2017,"421447_Jan_2017"
35,320413,83,5.9,6.048,"2016-10-07","Jan",2017,"320413_Jan_2017"
27,320413,83,5.9,6.048,"2016-10-07","Jan",2017,"320413_Jan_2017"
53,320413,83,5.9,6.048,"2016-10-07","Jan",2017,"320413_Jan_2017"
35,398920,310,6.2,6.01,"2017-01-18","Jan",2017,"398920_Jan_2017"
9648,422715,112,4.9,6.005,"2017-01-19","Jan",2017,"422715_Jan_2017"
27,422715,112,4.9,6.005,"2017-01-19","Jan",2017,"422715_Jan_2017"
53,422715,112,4.9,6.005,"2017-01-19","Jan",2017,"422715_Jan_2017"
18,398924,430,7.9,5.972,"2017-01-18","Jan",2017,"398924_Jan_2017"
18,27258,54,5,5.972,"2008-07-10","Jan",2017,"27258_Jan_2017"
27,27258,54,5,5.972,"2008-07-10","Jan",2017,"27258_Jan_2017"
53,27258,54,5,5.972,"2008-07-10","Jan",2017,"27258_Jan_2017"
10749,419511,203,6.2,5.947,"2017-01-01","Jan",2017,"419511_Jan_2017"
35,419511,203,6.2,5.947,"2017-01-01","Jan",2017,"419511_Jan_2017"
18,376134,659,6.2,5.935,"2017-03-31","Jan",2017,"376134_Jan_2017"
10749,376134,659,6.2,5.935,"2017-03-31","Jan",2017,"376134_Jan_2017"
878,376134,659,6.2,5.935,"2017-03-31","Jan",2017,"376134_Jan_2017"
53,376134,659,6.2,5.935,"2017-03-31","Jan",2017,"376134_Jan_2017"
9648,376134,659,6.2,5.935,"2017-03-31","Jan",2017,"376134_Jan_2017"
35,426830,107,5.7,5.92,"2017-01-04","Jan",2017,"426830_Jan_2017"
35,426230,85,6.5,5.908,"2017-06-02","Jan",2017,"426230_Jan_2017"
18,426230,85,6.5,5.908,"2017-06-02","Jan",2017,"426230_Jan_2017"
10402,426230,85,6.5,5.908,"2017-06-02","Jan",2017,"426230_Jan_2017"
18,373476,86,5.1,5.89,"2016-08-26","Jan",2017,"373476_Jan_2017"
9648,373476,86,5.1,5.89,"2016-08-26","Jan",2017,"373476_Jan_2017"
53,373476,86,5.1,5.89,"2016-08-26","Jan",2017,"373476_Jan_2017"
18,351454,129,6.3,5.887,"2016-06-17","Jan",2017,"351454_Jan_2017"
16,393559,607,7.8,5.886,"2016-10-12","Jan",2017,"393559_Jan_2017"
18,393559,607,7.8,5.886,"2016-10-12","Jan",2017,"393559_Jan_2017"
10751,393559,607,7.8,5.886,"2016-10-12","Jan",2017,"393559_Jan_2017"
14,322240,545,5.6,5.846,"2016-08-03","Jan",2017,"322240_Jan_2017"
35,322240,545,5.6,5.846,"2016-08-03","Jan",2017,"322240_Jan_2017"
10751,322240,545,5.6,5.846,"2016-08-03","Jan",2017,"322240_Jan_2017"
35,425591,600,6.6,5.845,"2017-01-19","Jan",2017,"425591_Jan_2017"
80,425591,600,6.6,5.845,"2017-01-19","Jan",2017,"425591_Jan_2017"
18,425591,600,6.6,5.845,"2017-01-19","Jan",2017,"425591_Jan_2017"
53,425591,600,6.6,5.845,"2017-01-19","Jan",2017,"425591_Jan_2017"
18,353728,166,7.2,5.84,"2016-07-15","Jan",2017,"353728_Jan_2017"
35,429199,116,7,5.775,"2017-02-03","Jan",2017,"429199_Jan_2017"
18,429199,116,7,5.775,"2017-02-03","Jan",2017,"429199_Jan_2017"
27,343173,178,5.4,5.773,"2016-04-22","Jan",2017,"343173_Jan_2017"
28,398535,69,7.2,5.68,"2016-06-17","Jan",2017,"398535_Jan_2017"
80,398535,69,7.2,5.68,"2016-06-17","Jan",2017,"398535_Jan_2017"
18,398535,69,7.2,5.68,"2016-06-17","Jan",2017,"398535_Jan_2017"
18,414770,67,6.7,5.613,"2016-09-07","Jan",2017,"414770_Jan_2017"
16,411221,74,5.8,5.585,"2016-10-14","Jan",2017,"411221_Jan_2017"
10751,411221,74,5.8,5.585,"2016-10-14","Jan",2017,"411221_Jan_2017"
10751,369883,193,7,5.576,"2016-10-07","Jan",2017,"369883_Jan_2017"
35,369883,193,7,5.576,"2016-10-07","Jan",2017,"369883_Jan_2017"
18,347126,198,5.7,5.559,"2016-04-01","Jan",2017,"347126_Jan_2017"
53,363343,104,6.6,5.557,"2017-01-25","Jan",2017,"363343_Jan_2017"
28,363343,104,6.6,5.557,"2017-01-25","Jan",2017,"363343_Jan_2017"
80,363343,104,6.6,5.557,"2017-01-25","Jan",2017,"363343_Jan_2017"
28,388202,64,4.6,5.508,"2017-01-06","Jan",2017,"388202_Jan_2017"
80,388202,64,4.6,5.508,"2017-01-06","Jan",2017,"388202_Jan_2017"
53,388202,64,4.6,5.508,"2017-01-06","Jan",2017,"388202_Jan_2017"
10749,432789,114,6.3,5.448,"2017-01-27","Jan",2017,"432789_Jan_2017"
35,432789,114,6.3,5.448,"2017-01-27","Jan",2017,"432789_Jan_2017"
14,10849,424,7.4,5.447,"1985-03-01","Jan",2017,"10849_Jan_2017"
35,10849,424,7.4,5.447,"1985-03-01","Jan",2017,"10849_Jan_2017"
10749,10849,424,7.4,5.447,"1985-03-01","Jan",2017,"10849_Jan_2017"
99,392011,109,7.6,5.437,"2017-02-10","Jan",2017,"392011_Jan_2017"
12,394759,31,5.6,5.412,"2016-04-28","Jan",2017,"394759_Jan_2017"
16,394759,31,5.6,5.412,"2016-04-28","Jan",2017,"394759_Jan_2017"
35,394759,31,5.6,5.412,"2016-04-28","Jan",2017,"394759_Jan_2017"
10751,394759,31,5.6,5.412,"2016-04-28","Jan",2017,"394759_Jan_2017"
14,394759,31,5.6,5.412,"2016-04-28","Jan",2017,"394759_Jan_2017"
10749,394759,31,5.6,5.412,"2016-04-28","Jan",2017,"394759_Jan_2017"
18,328901,164,4.8,5.408,"2015-04-17","Jan",2017,"328901_Jan_2017"
18,383807,122,6.7,5.391,"2016-11-01","Jan",2017,"383807_Jan_2017"
28,421313,68,5.8,5.336,"2016-12-01","Jan",2017,"421313_Jan_2017"
18,364051,181,7.2,5.311,"2016-02-10","Jan",2017,"364051_Jan_2017"
36,364051,181,7.2,5.311,"2016-02-10","Jan",2017,"364051_Jan_2017"
35,419472,126,5.6,5.285,"2017-01-22","Jan",2017,"419472_Jan_2017"
18,415358,85,7.6,5.282,"2016-09-16","Jan",2017,"415358_Jan_2017"
